sep=;
no;methodName;statements;involvedModules;fragments;visibility;baseSplit;fineGrained;nested;
95;UIGauge::getOffset():int;2;1;1;visible;
96;UIGauge::run():void;10;1;1;visible;
97;UITextPanel::getTextLines():Vector;2;1;1;visible;
98;UITextPanel::setTextLines(Vector):void;2;1;1;visible;
99;UITextPanel::setText(String):void;4;1;1;visible;
100;UITextPanel::setMaxHeight(int):void;5;1;1;visible;
101;UITextPanel::paint(Graphics,int,int):void;46;1;1;visible;
102;UITextPanel::computeRealHeight(Graphics):int;6;1;1;visible;
103;UITextPanel::keyPressed(int):boolean;26;1;1;visible;
104;UITextPanel::drawScrollBar(Graphics,int,int,int):void;18;1;1;visible;
105;UITextPanel::getSelectedItem():UIItem;4;1;1;visible;
106;UITextPanel::setContainer(UIItem):void;2;1;1;visible;
107;UITextPanel::getText():String;2;1;1;visible;
108;UITextPanel::setFont(Font):void;4;1;1;visible;
109;UITextPanel::setSelected(boolean):void;5;1;1;visible;
110;UITextPanel::setScreen(UIScreen):void;5;1;1;visible;
111;UITextPanel::isNeedScrollbar():boolean;2;1;1;visible;
112;UITextPanel::isEnableEmoticons():boolean;2;1;1;visible;
113;UITextPanel::setEnableEmoticons(boolean):void;2;1;1;visible;
114;UIPanel::setScreen(UIScreen):void;6;1;1;visible;
115;UIPanel::paint(Graphics,int,int):void;61;1;1;visible;
116;UIPanel::paintIthItem(Graphics,int,UIItem,int,int):void;21;1;1;visible;
117;UIPanel::drawScrollBar(Graphics,int,int,int):void;17;1;1;visible;
118;UIPanel::getHeight(Graphics):int;14;1;1;visible;
119;UIPanel::setDirty(boolean):void;12;1;1;visible;
120;UIPanel::isDirty():boolean;7;1;1;visible;
121;UIPanel::computeRealHeight(Graphics):int;14;1;1;visible;
122;UIPanel::updateChildren():void;10;1;1;visible;
123;UIPanel::keyPressed(int):boolean;144;1;1;visible;
124;UIPanel::isFocusable():boolean;2;1;1;visible;
125;UIPanel::setSelected(boolean):void;10;1;1;visible;
126;UIPanel::setMaxHeight(int):void;4;1;1;visible;
127;UIPanel::getMaxHeight():int;2;1;1;visible;
128;UIPanel::addItem(UIItem):void;6;1;1;visible;
129;UIPanel::getItems():Vector;2;1;1;visible;
130;UIPanel::setItems(Vector):void;2;1;1;visible;
131;UIPanel::removeItem(UIItem):int;6;1;1;visible;
132;UIPanel::removeItemAt(int):void;24;1;1;visible;
133;UIPanel::insertItemAt(UIItem,int):void;16;1;1;visible;
134;UIPanel::removeAllItems():void;7;1;1;visible;
135;UIPanel::setSelectedIndex(int):void;19;1;1;visible;
136;UIPanel::getSelectedItem():UIItem;5;1;1;visible;
137;UIPanel::setSelectedItem(UIItem):void;3;1;1;visible;
138;UIPanel::contains(UIItem):boolean;11;1;1;visible;
139;UIPanel::setModal(boolean):void;2;1;1;visible;
140;UIPanel::isModal():boolean;2;1;1;visible;
141;UIPanel::getSelectedIndex():int;2;1;1;visible;
142;UIPanel::setFirstVisible(int):void;2;1;1;visible;
143;UIPanel::getFirstVisible():int;2;1;1;visible;
144;UIPanel::setListMode(boolean):void;2;1;1;visible;
145;UIPanel::isListMode():boolean;2;1;1;visible;
146;UISeparator::paint(Graphics,int,int):void;4;1;1;visible;
147;UICombobox::menuAction(UIMenu,UIItem):void;13;1;1;visible;
148;UICombobox::keyPressed(int):boolean;86;1;1;visible;
149;UICombobox::updateFilter():void;20;1;1;visible;
150;UICombobox::setSelected(boolean):void;3;1;1;visible;
151;UICombobox::getHeight(Graphics):int;4;1;1;visible;
152;UICombobox::paint(Graphics,int,int):void;27;1;1;visible;
153;UICombobox::append(String):void;9;1;1;visible;
154;UICombobox::append(UILabel):void;4;1;1;visible;
155;UICombobox::removeAt(int):void;2;1;1;visible;
156;UICombobox::removeAll():void;2;1;1;visible;
157;UICombobox::keyPressed(int):boolean;6;1;1;visible;
158;UICombobox::openMenu():void;2;1;1;visible;
159;UICombobox::getSelectedIndex():int;2;1;1;visible;
160;UICombobox::getSelectedIndeces():int[];12;1;1;visible;
161;UICombobox::getSelectedStrings():String[];6;1;1;visible;
162;UICombobox::setSelectedIndex(int):void;3;1;1;visible;
163;UICombobox::setSelectedFlags(boolean[]):void;7;1;1;visible;
164;UICombobox::getSelectedFlags():boolean[];9;1;1;visible;
165;UICombobox::setDirty(boolean):void;4;1;1;visible;
166;UICombobox::isMultiChoice():boolean;2;1;1;visible;
167;UICombobox::isSelected(int):boolean;5;1;1;visible;
168;UICombobox::getSelectedItem():UIItem;4;1;1;visible;
169;UIAccordion::getImgLabel():UILabel;2;1;1;visible;
170;UIAccordion::setSubPanel(UIItem,Vector):void;8;1;1;visible;
171;UIAccordion::getHeight(Graphics):int;16;1;1;visible;
172;UIAccordion::addSpareItem(UIItem):void;2;1;1;visible;
173;UIAccordion::insertSpareItem(UIItem,int):void;2;1;1;visible;
174;UIAccordion::addItem(UIItem):void;5;1;1;visible;
175;UIAccordion::addItem(UIItem,Vector):void;3;1;1;visible;
176;UIAccordion::insertItem(UIItem,int):void;5;1;1;visible;
177;UIAccordion::insertItem(UIItem,int,Vector):void;3;1;1;visible;
178;UIAccordion::removeItem(UIItem):int;9;1;1;visible;
179;UIAccordion::removeAllItems():void;5;1;1;visible;
180;UIAccordion::getPanelIndex(UIItem,UIItem):int;3;1;1;visible;
181;UIAccordion::getSubpanel(UIItem):Vector;3;1;1;visible;
182;UIAccordion::getPanelSize(UIItem):int;5;1;1;visible;
183;UIAccordion::getPanelItem(UIItem,int):UIItem;3;1;1;visible;
184;UIAccordion::removePanelItem(UIItem,UIItem):void;12;1;1;visible;
185;UIAccordion::insertPanelItem(UIItem,UIItem,int):void;7;1;1;visible;
186;UIAccordion::wrapItem(UIItem):UIVLayout;22;1;1;visible;
187;UIAccordion::setItemsColor(UIItem,UIItem):void;13;1;1;visible;
188;UIAccordion::getSelectedItem():UIItem;8;1;1;visible;
189;UIAccordion::keyPressed(int):boolean;19;1;1;visible;
190;UIAccordion::clickLabel(UIItem):void;7;1;1;visible;
191;UIAccordion::openLabel(UIItem):void;5;1;1;visible;
192;UIAccordion::closeLabel(UIItem):void;5;1;1;visible;
193;UIAccordion::getOpenedLabel():UIItem;2;1;1;visible;
194;UIAccordion::close(UIItem):void;15;1;1;visible;
195;UIAccordion::invalidateItems(int):void;9;1;1;visible;
196;UIAccordion::open(UIItem):void;13;1;1;visible;
197;UIAccordion::setBg_color(int):void;8;1;1;visible;
198;UIAccordion::setSepColor(int):void;2;1;1;visible;
199;UIAccordion::getSepColor():int;2;1;1;visible;
200;UIAccordion::setSepSize(int):void;2;1;1;visible;
201;UIAccordion::getSepSize():int;2;1;1;visible;
202;UIAccordion::getItemLabels():UIItem[];4;1;1;visible;
203;UIAccordion::getSubPanelElements(UIItem):Enumeration;6;1;1;visible;
204;UIAccordion::setOneOpen(boolean):void;2;1;1;visible;
205;UIAccordion::isOneOpen():boolean;2;1;1;visible;
206;UIAccordion::clearPanel(UILabel):void;12;1;1;visible;
207;UIAccordion::move(int,int):void;21;1;1;visible;
208;UIAccordion::swap(int,int):void;30;1;1;visible;
209;UIAccordion::getLabelGradientColor():int;2;1;1;visible;
210;UIAccordion::getLabelColor():int;2;1;1;visible;
211;UIAccordion::setLabelColor(int):void;3;1;1;visible;
212;UIAccordion::setLabelGradientColor(int):void;3;1;1;visible;
213;UIAccordion::setLabelGradientSelectedColor(int):void;3;1;1;visible;
214;UIAccordion::setLabelSelectedColor(int):void;3;1;1;visible;
215;UIAccordion::updateItemsColor():void;7;1;1;visible;
216;UILabel::divideAP():int[];5;1;1;visible;
217;UILabel::getTextWidth(String,Font):int;2;1;1;visible;
218;UILabel::paintLine(Graphics,int,int,Image,String):void;87;1;1;visible;
219;UILabel::paintTextLine(Graphics,String,int,int):void;2;1;1;visible;
220;UILabel::paint(Graphics,int,int):void;62;1;1;visible;
221;UILabel::computeTextLines(Font,int):void;28;1;1;visible;
222;UILabel::splitLongStrings(String,int,Font):Vector;25;1;1;visible;
223;UILabel::isFlip():boolean;2;1;1;visible;
224;UILabel::setFlip(boolean):void;2;1;1;visible;
225;UILabel::getHeight(Graphics):int;18;1;1;visible;
226;UILabel::getText():String;2;1;1;visible;
227;UILabel::setText(String):void;7;1;1;visible;
228;UILabel::setAnchorPoint(int):void;2;1;1;visible;
229;UILabel::getAnchorPoint():int;2;1;1;visible;
230;UILabel::setWrappable(boolean,int):void;9;1;1;visible;
231;UILabel::isWrappable():boolean;2;1;1;visible;
232;UILabel::setFont(Font):void;2;1;1;visible;
233;UILabel::getFont():Font;2;1;1;visible;
234;UILabel::getImg():Image;2;1;1;visible;
235;UILabel::setImg(Image):void;6;1;1;visible;
236;UILabel::setTextLines(Vector):void;3;1;1;visible;
237;UILabel::getTextLines():Vector;2;1;1;visible;
238;UILabel::setImgAnchorPoint(int):void;2;1;1;visible;
239;UILabel::getImgAnchorPoint():int;2;1;1;visible;
240;UICheckbox::isChecked():boolean;2;1;1;visible;
241;UICheckbox::setChecked(boolean):void;11;1;1;visible;
242;UICheckbox::keyPressed(int):boolean;4;1;1;visible;
243;UILayout::setSelected(boolean):void;21;1;1;visible;
244;UILayout::setScreen(UIScreen):void;5;1;1;visible;
245;UILayout::setDirty(boolean):void;6;1;1;visible;
246;UILayout::isDirty():boolean;9;1;1;visible;
247;UILayout::updateChildren():void;7;1;1;visible;
248;UILayout::getItem(int):UIItem;2;1;1;visible;
249;UILayout::isFocusable():boolean;5;1;1;visible;
250;UILayout::traverseFocusable(int,boolean):int;15;1;1;visible;
251;UILayout::drawSegmentedBorder(Graphics,int,int):void;16;1;1;visible;
252;UILayout::setGroup(boolean):void;2;1;1;visible;
253;UILayout::isGroup():boolean;2;1;1;visible;
254;UILayout::getSelectedItem():UIItem;7;1;1;visible;
255;UILayout::setSelectedIndex(int):void;4;1;1;visible;
256;UILayout::setSelectedItem(UIItem):void;10;1;1;visible;
257;UILayout::contains(UIItem):boolean;10;1;1;visible;
258;UILayout::setBg_color(int):void;5;1;1;visible;
259;UILayout::keyPressed(int):boolean;41;1;1;visible;
260;UIHLayout::insert(UIItem,int,int,int):void;7;1;1;visible;
261;UIHLayout::paint(Graphics,int,int):void;50;1;1;visible;
262;UIHLayout::getHeight(Graphics):int;9;1;1;visible;
263;UIScreen::showNotify():void;1;1;1;visible;
264;UIScreen::hideNotify():void;1;1;1;visible;
265;UIScreen::append(UIItem):int;7;1;1;visible;
266;UIScreen::addPopup(UIMenu):void;5;1;1;visible;
267;UIScreen::removePopup(UIMenu):void;7;1;1;visible;
268;UIScreen::removeAllPopups():void;8;1;1;visible;
269;UIScreen::popupIsPresent(UIMenu):boolean;2;1;1;visible;
270;UIScreen::insert(int,UIItem):void;13;1;1;visible;
271;UIScreen::remove(int):UIItem;12;1;1;visible;
272;UIScreen::remove(UIItem):boolean;6;1;1;visible;
273;UIScreen::removeAll():void;5;1;1;visible;
274;UIScreen::replace(int,UIItem):UIItem;6;1;1;visible;
275;UIScreen::replace(UIItem,UIItem):void;3;1;1;visible;
276;UIScreen::swap(int,int):void;11;1;1;visible;
277;UIScreen::setMenu(UIMenu):void;4;1;1;visible;
278;UIScreen::getMenu():UIMenu;2;1;1;visible;
279;UIScreen::startDrag(UIItem):void;1;1;1;visible;
280;UIScreen::endDrag():void;1;1;1;visible;
281;UIScreen::keyPressed(int):boolean;161;1;1;visible;
282;UIScreen::handleMenuKey(UIMenu,int):void;52;1;1;visible;
283;UIScreen::askRepaint():boolean;27;1;1;visible;
284;UIScreen::paint(Graphics):boolean;182;1;1;visible;
285;UIScreen::getTitle():String;2;1;1;visible;
286;UIScreen::setTitle(String):void;2;1;1;visible;
287;UIScreen::getCanvas():UICanvas;2;1;1;visible;
288;UIScreen::invalidate(int,int):void;24;1;1;visible;
289;UIScreen::menuAction(UIMenu,UIItem):void;1;1;1;visible;
290;UIScreen::itemAction(UIItem):void;1;1;1;visible;
291;UIScreen::setGraphics(Graphics):void;2;1;1;visible;
292;UIScreen::getGraphics():Graphics;2;1;1;visible;
293;UIScreen::isFreezed():boolean;2;1;1;visible;
294;UIScreen::setFreezed(boolean):void;2;1;1;visible;
295;UIScreen::invalidateArea(int,int,int,int):void;29;1;1;visible;
296;UIScreen::intersect(int[],int[]):boolean;12;1;1;visible;
297;UIScreen::invalidatePopups(UIMenu,int,int,int,int):void;40;1;1;visible;
298;UIScreen::setDirty(boolean):void;10;1;1;visible;
299;UIScreen::setSelectedIndex(int):void;6;1;1;visible;
300;UIScreen::keyRepeated(int):void;9;1;1;visible;
301;UIScreen::addPaintedItem(UIItem):void;3;1;1;visible;
302;UIScreen::removePaintedItem(UIItem):void;2;1;1;visible;
303;UIScreen::getPaintedItems():Vector;2;1;1;visible;
304;UIScreen::setPopupList(Vector):void;2;1;1;visible;
305;UIScreen::getPopupList():Vector;2;1;1;visible;
306;Semaphore::acquire():void;8;1;1;visible;
307;Semaphore::attempt(long):boolean;22;1;1;visible;
308;Semaphore::release():void;3;1;1;visible;
309;Semaphore::release(long):void;6;1;1;visible;
310;Semaphore::permits():long;2;1;1;visible;
311;UIRadioButtons::keyPressed(int):boolean;12;1;1;visible;
312;UIRadioButtons::paint(Graphics,int,int):void;3;1;1;visible;
313;UIRadioButtons::getHeight(Graphics):int;4;1;1;visible;
314;UIRadioButtons::keyPressed(int):boolean;28;1;1;visible;
315;UIRadioButtons::setSelectedIndex(int):void;15;1;1;visible;
316;UIRadioButtons::getSelectedIndex():int;2;1;1;visible;
317;UIEmoLabel::paintTextLine(Graphics,String,int,int):void;19;1;1;visible;
318;UIEmoLabel::findEmoTuple(String):Object[];14;1;1;visible;
319;UIEmoLabel::getTextWidth(String,Font):int;11;1;1;visible;
320;UITextField::isEditable():boolean;2;1;1;visible;
321;UITextField::setLabel(String):void;3;1;1;visible;
322;UITextField::getLabel():String;2;1;1;visible;
323;UITextField::setText(String):void;5;1;1;visible;
324;UITextField::getText():String;2;1;1;visible;
325;UITextField::paint(Graphics,int,int):void;50;1;1;visible;
326;UITextField::getHeight(Graphics):int;12;1;1;visible;
327;UITextField::setSelected(boolean):void;5;1;1;visible;
328;UITextField::isWrappable():boolean;2;1;1;visible;
329;UITextField::setWrappable(boolean):void;8;1;1;visible;
330;UITextField::computeRealHeight():void;19;1;1;visible;
331;UITextField::keyPressed(int):boolean;35;1;1;visible;
332;UITextField::unExpand():void;6;1;1;visible;
333;UITextField::expand():void;18;1;1;visible;
334;UITextField::handleScreen():void;8;1;1;visible;
335;UITextField::commandAction(Command,Displayable):void;9;1;1;visible;
336;UITextField::setMaxHeight(int):void;2;1;1;visible;
337;UITextField::setMaxLines(int):void;2;1;1;visible;
338;UITextField::setScreen(UIScreen):void;3;1;1;visible;
339;UITextField::setDirty(boolean):void;3;1;1;visible;
340;UITextField::isDirty():boolean;2;1;1;visible;
341;UITextField::setAutoUnexpand(boolean):void;2;1;1;visible;
342;UITextField::isAutoUnexpand():boolean;2;1;1;visible;
343;UITextField::setExpandable(boolean):void;2;1;1;visible;
344;UITextField::isExpandable():boolean;2;1;1;visible;
345;UITextField::setMinLines(int):void;2;1;1;visible;
346;UITextField::getMinLines():int;2;1;1;visible;
347;UIItem::getStatus():Object;2;1;1;visible;
348;UIItem::setStatus(Object):void;2;1;1;visible;
349;UIItem::getType():int;2;1;1;visible;
350;UIItem::getLayoutWidth():int;2;1;1;visible;
351;UIItem::getLayoutHeight():int;2;1;1;visible;
352;UIItem::getSubmenu():UIMenu;2;1;1;visible;
353;UIItem::setSubmenu(UIMenu):void;2;1;1;visible;
354;UIItem::askRepaint():boolean;5;1;1;visible;
355;UIItem::setScreen(UIScreen):void;4;1;1;visible;
356;UIItem::getScreen():UIScreen;2;1;1;visible;
357;UIItem::getWidth():int;2;1;1;visible;
358;UIItem::keyPressed(int):boolean;2;1;1;visible;
359;UIItem::setWidth(int):void;2;1;1;visible;
360;UIItem::getHeight(Graphics):int;2;1;1;visible;
361;UIItem::setSelected(boolean):void;5;1;1;visible;
362;UIItem::isSelected():boolean;2;1;1;visible;
363;UIItem::paint(Graphics,int,int):void;1;1;1;visible;
364;UIItem::paint0(Graphics,int,int):void;37;1;1;visible;
365;UIItem::isDirty():boolean;2;1;1;visible;
366;UIItem::drawBorder(Graphics,int[],int[],int[][]):void;45;1;1;visible;
367;UIItem::drawPixel(Graphics,int,int):void;2;1;1;visible;
368;UIItem::drawInput(Graphics,int,int,int,int):void;9;1;1;visible;
369;UIItem::setDirty(boolean):void;4;1;1;visible;
370;UIItem::isFocusable():boolean;4;1;1;visible;
371;UIItem::setFocusable(boolean):void;2;1;1;visible;
372;UIItem::setLayoutWidth(int):void;2;1;1;visible;
373;UIItem::setType(int):void;2;1;1;visible;
374;UIItem::setLayoutHeight(int):void;2;1;1;visible;
375;UIItem::getSelectedItem():UIItem;2;1;1;visible;
376;UIItem::setBg_color(int):void;2;1;1;visible;
377;UIItem::getBg_color():int;2;1;1;visible;
378;UIItem::setFg_color(int):void;2;1;1;visible;
379;UIItem::getFg_color():int;2;1;1;visible;
380;UIItem::setContainer(UIIContainer):void;2;1;1;visible;
381;UIItem::getContainer():UIIContainer;2;1;1;visible;
382;UIItem::setSelectedColor(int):void;2;1;1;visible;
383;UIItem::getSelectedColor():int;2;1;1;visible;
384;UIItem::setGradientColor(int):void;2;1;1;visible;
385;UIItem::getGradientColor():int;2;1;1;visible;
386;UIItem::setGradientSelectedColor(int):void;2;1;1;visible;
387;UIItem::getGradientSelectedColor():int;2;1;1;visible;
388;UIMenu::UIMenu(String);15;1;1;visible;
389;UIVLayout::UIVLayout(int,int);5;1;1;visible;
390;UIButton::UIButton(String);5;1;1;visible;
391;UIButton::UIButton(Image,String);5;1;1;visible;
392;UICanvas::UICanvas();9;1;1;visible;
393;UIGauge::UIGauge(String,boolean,int,int);23;1;1;visible;
394;UITextPanel::UITextPanel();2;1;1;visible;
395;UIPanel::UIPanel(boolean,boolean);4;1;1;visible;
396;UIPanel::UIPanel();4;1;1;visible;
397;UISeparator::UISeparator(int);2;1;1;visible;
398;UISeparator::UISeparator(int,int);3;1;1;visible;
399;UICombobox::UICombobox.UIComboScreen(String);11;1;1;visible;
400;UICombobox::UICombobox(String,boolean);19;1;1;visible;
401;UIAccordion::UIAccordion.AccordionItem(UIVLayout,Vector);3;1;1;visible;
402;UIAccordion::UIAccordion.AccordionItem(UIVLayout);2;1;1;visible;
403;UIAccordion::UIAccordion();3;1;1;visible;
404;UILabel::UILabel(String);2;1;1;visible;
405;UILabel::UILabel(Image);2;1;1;visible;
406;UILabel::UILabel(Image,String);8;1;1;visible;
407;UICheckbox::UICheckbox(String);4;1;1;visible;
408;UILayout::UILayout(int);4;1;1;visible;
409;UIHLayout::UIHLayout(int);4;1;1;visible;
410;UIScreen::UIScreen();34;1;1;visible;
411;Semaphore::Semaphore(long);2;1;1;visible;
412;UIRadioButtons::UIRadioButtons.UIRadioButton(Image,String);2;1;1;visible;
413;UIRadioButtons::UIRadioButtons(String[]);9;1;1;visible;
414;UIEmoLabel::UIEmoLabel(String);2;1;1;visible;
415;UITextField::UITextField(String,String,int,int);15;1;1;visible;
416;UIItem::UIItem();1;1;1;visible;
417;UICanvas::lock():void;10;1;1;visible;
418;UICanvas::unlock():void;4;1;1;visible;
419;UICanvas::getInstance():UICanvas;4;1;1;visible;
420;UICanvas::setDisplay(Display):void;2;1;1;visible;
421;UICanvas::setMenuKeys(int,int):void;3;1;1;visible;
422;UICanvas::display(Displayable):void;8;1;1;visible;
423;UICanvas::showAlert(AlertType,String,String):void;43;1;1;visible;
424;UICanvas::getUIImage(String):Image;5;1;1;visible;
425;UICanvas::getTimer():Timer;4;1;1;visible;
426;UIUtils::imageResize(Image,int,int):Image;23;1;1;visible;
427;UIUtils::rescalaArray(int[],int[],int,int,int,int,int,int,int):void;6;1;1;visible;
428;UIUtils::colorize(int,int):int;10;1;1;visible;
429;UIUtils::easyMenu(String,int,int,int,UIItem):UIMenu;12;1;1;visible;
430;UIUtils::easyMenu(String,int,int,int,UIItem,String,String):UIMenu;5;1;1;visible;
431;UIUtils::easyCenterLayout(UIItem,int):UIHLayout;10;1;1;visible;
432;UIUtils::medColor(int,int):int;8;1;1;visible;
433;UIEmoLabel::initialize():void;20;1;1;visible;
434;KXmlParser::isProp(String,boolean,String):boolean;6;1;1;visible;
435;KXmlParser::adjustNsp():boolean;63;1;1;visible;
436;KXmlParser::ensureCapacity(String[],int):String[];6;1;1;visible;
437;KXmlParser::error(String):void;5;1;1;visible;
438;KXmlParser::exception(String):void;2;1;1;visible;
439;KXmlParser::nextImpl():void;55;1;1;visible;
440;KXmlParser::parseLegacy(boolean):int;83;1;1;visible;
441;KXmlParser::parseDoctype(boolean):void;20;1;1;visible;
